Quarter ID,Quarter,State ID,State,Investment
20202,2020-Q2,5,Coahuila de Zaragoza,422.4461975097656
20203,2020-Q3,5,Coahuila de Zaragoza,-185.94151383638382
20204,2020-Q4,5,Coahuila de Zaragoza,223.5361671447754
20211,2021-Q1,5,Coahuila de Zaragoza,528.5383172035217
20212,2021-Q2,5,Coahuila de Zaragoza,476.26405143737793
20213,2021-Q3,5,Coahuila de Zaragoza,116.01225709915161
20214,2021-Q4,5,Coahuila de Zaragoza,-81.73454284667969
20221,2022-Q1,5,Coahuila de Zaragoza,321.7339172363281
20222,2022-Q2,5,Coahuila de Zaragoza,342.47320556640625
20223,2022-Q3,5,Coahuila de Zaragoza,143.28951835632324
20224,2022-Q4,5,Coahuila de Zaragoza,65.13704299926758
20231,2023-Q1,5,Coahuila de Zaragoza,537.9644718170166
20232,2023-Q2,5,Coahuila de Zaragoza,663.1516227722168
20233,2023-Q3,5,Coahuila de Zaragoza,-359.3962097167969
20234,2023-Q4,5,Coahuila de Zaragoza,79.73494338989258
20241,2024-Q1,5,Coahuila de Zaragoza,112.28102229908109
20242,2024-Q2,5,Coahuila de Zaragoza,188.1885664910078
20243,2024-Q3,5,Coahuila de Zaragoza,225.7248184978962
20244,2024-Q4,5,Coahuila de Zaragoza,-129.45418167114258
19991,1999-Q1,6,Colima,8.581085801124573
19992,1999-Q2,6,Colima,3.7245320081710815
19993,1999-Q3,6,Colima,8.409010916948318
19994,1999-Q4,6,Colima,10.931130826473236
20001,2000-Q1,6,Colima,7.275843143463135
20002,2000-Q2,6,Colima,-7.17717170715332
20003,2000-Q3,6,Colima,6.7412978410720825
20004,2000-Q4,6,Colima,9.016403436660767
20011,2001-Q1,6,Colima,3.621735095977783
20012,2001-Q2,6,Colima,12.654630899429321
20013,2001-Q3,6,Colima,64.46542191505432
20014,2001-Q4,6,Colima,13.876597166061401
20021,2002-Q1,6,Colima,-0.4867682456970215
20022,2002-Q2,6,Colima,8.39155626296997
20023,2002-Q3,6,Colima,29.094411492347717
20024,2002-Q4,6,Colima,28.526609420776367
20031,2003-Q1,6,Colima,10.363210082054138
20032,2003-Q2,6,Colima,23.351561427116394
20033,2003-Q3,6,Colima,16.333396911621094
20034,2003-Q4,6,Colima,24.691910907626152
20041,2004-Q1,6,Colima,81.21329402923584
20042,2004-Q2,6,Colima,10.428325176239014
20043,2004-Q3,6,Colima,7.863332033157349
20044,2004-Q4,6,Colima,57.240023355931044
20051,2005-Q1,6,Colima,28.01904821395874
20052,2005-Q2,6,Colima,9.858805179595947
20053,2005-Q3,6,Colima,7.434346914291382
20054,2005-Q4,6,Colima,6.691349029541016
20061,2006-Q1,6,Colima,60.80879306793213
20062,2006-Q2,6,Colima,18.70340061187744
20063,2006-Q3,6,Colima,12.325885325670242
20064,2006-Q4,6,Colima,14.712748289108276
20071,2007-Q1,6,Colima,36.95327281951904
20072,2007-Q2,6,Colima,9.799376249313354
20073,2007-Q3,6,Colima,1.5775993317365646
20074,2007-Q4,6,Colima,70.3705454915762
20081,2008-Q1,6,Colima,21.988230228424072
20082,2008-Q2,6,Colima,127.33932971954346
20083,2008-Q3,6,Colima,8.311848282814026
20084,2008-Q4,6,Colima,29.984957933425903
20091,2009-Q1,6,Colima,61.07423651218414
20092,2009-Q2,6,Colima,16.29629421234131
20093,2009-Q3,6,Colima,28.757359504699707
20094,2009-Q4,6,Colima,28.73681292310357
20101,2010-Q1,6,Colima,129.4484667778015
20102,2010-Q2,6,Colima,75.98021507263184
20103,2010-Q3,6,Colima,49.81111115217209
20104,2010-Q4,6,Colima,9.599084854125977
20111,2011-Q1,6,Colima,15.156262636184692
20112,2011-Q2,6,Colima,95.16867065429688
20113,2011-Q3,6,Colima,33.94834518432617
20114,2011-Q4,6,Colima,10.340046405792236
20121,2012-Q1,6,Colima,-8.043604135513306
20122,2012-Q2,6,Colima,27.56959420442581
20123,2012-Q3,6,Colima,-5.2070446610450745
20124,2012-Q4,6,Colima,46.13674831390381
20131,2013-Q1,6,Colima,-1.970349371433258
20132,2013-Q2,6,Colima,52.65585136413574
20133,2013-Q3,6,Colima,175.105815410614
20134,2013-Q4,6,Colima,-58.003933906555176
20141,2014-Q1,6,Colima,125.15025901794434
20142,2014-Q2,6,Colima,18.20353126525879
20143,2014-Q3,6,Colima,26.274170875549316
20144,2014-Q4,6,Colima,26.00774121284485
20151,2015-Q1,6,Colima,111.00425148010254
20152,2015-Q2,6,Colima,0.23804473876953125
20153,2015-Q3,6,Colima,39.4675087928772
20154,2015-Q4,6,Colima,14.61246109008789
20161,2016-Q1,6,Colima,43.96793293952942
20162,2016-Q2,6,Colima,-7.852228879928589
20163,2016-Q3,6,Colima,-40.32798433303833
20164,2016-Q4,6,Colima,-20.01269006729126
20171,2017-Q1,6,Colima,54.34007453918457
20172,2017-Q2,6,Colima,28.439550399780273
20173,2017-Q3,6,Colima,22.4628147482872
20174,2017-Q4,6,Colima,26.977631092071533
20181,2018-Q1,6,Colima,51.22022011876106
20182,2018-Q2,6,Colima,15.21685004234314
20183,2018-Q3,6,Colima,11.277305126190186
20184,2018-Q4,6,Colima,12.98182487487793
20191,2019-Q1,6,Colima,39.056387186050415
20192,2019-Q2,6,Colima,7.928960084915161
20193,2019-Q3,6,Colima,6.073682904243469
20194,2019-Q4,6,Colima,-11.692687034606934
20201,2020-Q1,6,Colima,78.80972290039062
20202,2020-Q2,6,Colima,22.716246128082275
20203,2020-Q3,6,Colima,8.585700988769531
20204,2020-Q4,6,Colima,-18.045774340629578
20211,2021-Q1,6,Colima,88.28049755096436
20212,2021-Q2,6,Colima,-3.003474712371826
20213,2021-Q3,6,Colima,-10.885915338993073
20214,2021-Q4,6,Colima,15.78910506516695
20221,2022-Q1,6,Colima,58.68256139755249
20222,2022-Q2,6,Colima,-16.85142731666565
20223,2022-Q3,6,Colima,32.619871854782104
20224,2022-Q4,6,Colima,20.616273999214172
20231,2023-Q1,6,Colima,27.32369613647461
20232,2023-Q2,6,Colima,9.120537430047989
20233,2023-Q3,6,Colima,9.110503137111664
20234,2023-Q4,6,Colima,12.66245722770691
20241,2024-Q1,6,Colima,240.27617421746254
20242,2024-Q2,6,Colima,4.714124485850334
20243,2024-Q3,6,Colima,16.268478453159332
20244,2024-Q4,6,Colima,-0.2799673080444336
19991,1999-Q1,7,Chiapas,16.96576365828514
19992,1999-Q2,7,Chiapas,13.592684745788574
19993,1999-Q3,7,Chiapas,3.710796982049942
19994,1999-Q4,7,Chiapas,-0.25885701179504395
20001,2000-Q1,7,Chiapas,6.476056814193726
20002,2000-Q2,7,Chiapas,-17.303841710090637
20003,2000-Q3,7,Chiapas,-2.6336212158203125
20004,2000-Q4,7,Chiapas,56.934017181396484
20011,2001-Q1,7,Chiapas,14.349663496017456
20012,2001-Q2,7,Chiapas,4.744511604309082
20013,2001-Q3,7,Chiapas,143.0100336074829
20014,2001-Q4,7,Chiapas,37.197349071502686
20021,2002-Q1,7,Chiapas,67.8964204788208
20022,2002-Q2,7,Chiapas,16.73701536655426
20023,2002-Q3,7,Chiapas,95.80604243278503
20024,2002-Q4,7,Chiapas,27.18732190132141
20031,2003-Q1,7,Chiapas,24.368958085775375
20032,2003-Q2,7,Chiapas,18.351170659065247
20033,2003-Q3,7,Chiapas,5.028775900602341
20034,2003-Q4,7,Chiapas,66.37974739074707
20041,2004-Q1,7,Chiapas,116.8379077911377
20042,2004-Q2,7,Chiapas,31.52008557319641
20043,2004-Q3,7,Chiapas,39.05226373672485
20044,2004-Q4,7,Chiapas,44.7939258813858
20051,2005-Q1,7,Chiapas,43.07151460647583
20052,2005-Q2,7,Chiapas,58.7790093421936
20053,2005-Q3,7,Chiapas,21.43114995956421
20054,2005-Q4,7,Chiapas,16.678542733192444
20061,2006-Q1,7,Chiapas,34.478524684906006
20062,2006-Q2,7,Chiapas,28.131349563598633
20063,2006-Q3,7,Chiapas,8.875299006700516
20064,2006-Q4,7,Chiapas,17.90465474128723
20071,2007-Q1,7,Chiapas,79.71806240081787
20072,2007-Q2,7,Chiapas,22.283261120319366
20073,2007-Q3,7,Chiapas,12.861299574375153
20074,2007-Q4,7,Chiapas,72.0139751881361
20081,2008-Q1,7,Chiapas,47.76664125919342
20082,2008-Q2,7,Chiapas,26.87912678718567
20083,2008-Q3,7,Chiapas,-22.658121585845947
20084,2008-Q4,7,Chiapas,11.215538024902344
20091,2009-Q1,7,Chiapas,25.49319612979889
20092,2009-Q2,7,Chiapas,28.330516815185547
20093,2009-Q3,7,Chiapas,19.434381246566772
20094,2009-Q4,7,Chiapas,18.623482801020145
20101,2010-Q1,7,Chiapas,119.6637134552002
20102,2010-Q2,7,Chiapas,22.681476831436157
20103,2010-Q3,7,Chiapas,4.760535448789597
20104,2010-Q4,7,Chiapas,10.570111989974976
20111,2011-Q1,7,Chiapas,25.128782033920288
20112,2011-Q2,7,Chiapas,35.77612781524658
20113,2011-Q3,7,Chiapas,11.906758069992065
20114,2011-Q4,7,Chiapas,19.997151374816895
20121,2012-Q1,7,Chiapas,70.04933452606201
20122,2012-Q2,7,Chiapas,1.7110486030578613
20123,2012-Q3,7,Chiapas,17.381468579173088
20124,2012-Q4,7,Chiapas,31.949833154678345
20131,2013-Q1,7,Chiapas,64.23784446716309
20132,2013-Q2,7,Chiapas,76.86744123697281
20133,2013-Q3,7,Chiapas,26.030229568481445
20134,2013-Q4,7,Chiapas,15.278457641601562
20141,2014-Q1,7,Chiapas,96.07596111297607
20142,2014-Q2,7,Chiapas,-48.46460723876953
20143,2014-Q3,7,Chiapas,3.913022994995117
20144,2014-Q4,7,Chiapas,-8.964549660682678
20151,2015-Q1,7,Chiapas,83.76480102539062
20152,2015-Q2,7,Chiapas,32.837616086006165
20153,2015-Q3,7,Chiapas,107.630868434906
20154,2015-Q4,7,Chiapas,45.8423011302948
20161,2016-Q1,7,Chiapas,70.36654648184776
20162,2016-Q2,7,Chiapas,4.585585355758667
20163,2016-Q3,7,Chiapas,33.25636959075928
20164,2016-Q4,7,Chiapas,31.57915711402893
20171,2017-Q1,7,Chiapas,147.060631275177
20172,2017-Q2,7,Chiapas,24.028831481933594
20173,2017-Q3,7,Chiapas,9.078283786773682
20174,2017-Q4,7,Chiapas,36.91877746582031
20181,2018-Q1,7,Chiapas,60.71369457244873
20182,2018-Q2,7,Chiapas,42.91949415206909
20183,2018-Q3,7,Chiapas,-16.783050775527954
20184,2018-Q4,7,Chiapas,-17.22394061088562
20191,2019-Q1,7,Chiapas,164.23474740982056
20192,2019-Q2,7,Chiapas,32.541646003723145
20193,2019-Q3,7,Chiapas,30.044380009174347
20194,2019-Q4,7,Chiapas,29.826536178588867
20201,2020-Q1,7,Chiapas,106.83125495910645
20202,2020-Q2,7,Chiapas,42.65871024131775
20203,2020-Q3,7,Chiapas,-19.24839425086975
20204,2020-Q4,7,Chiapas,2.9030898809432983
20211,2021-Q1,7,Chiapas,237.9127767086029
20212,2021-Q2,7,Chiapas,-6.1901021003723145
20213,2021-Q3,7,Chiapas,-14.121548414230347
20214,2021-Q4,7,Chiapas,-60.56080460548401
20221,2022-Q1,7,Chiapas,292.1221694946289
20222,2022-Q2,7,Chiapas,-13.532102346420288
20223,2022-Q3,7,Chiapas,-37.20965927839279
20224,2022-Q4,7,Chiapas,-59.25716948509216
20231,2023-Q1,7,Chiapas,60.912362575531006
20232,2023-Q2,7,Chiapas,-8.164477452635765
20233,2023-Q3,7,Chiapas,-8.664056301116943
20234,2023-Q4,7,Chiapas,-4.291598320007324
20241,2024-Q1,7,Chiapas,81.85691022872925
20242,2024-Q2,7,Chiapas,19.256457805633545
20243,2024-Q3,7,Chiapas,5.499972343444824
20244,2024-Q4,7,Chiapas,-1.0823308229446411
19991,1999-Q1,8,Chihuahua,210.60033988952637
19992,1999-Q2,8,Chihuahua,231.28978633880615
19993,1999-Q3,8,Chihuahua,79.14469623565674
19994,1999-Q4,8,Chihuahua,113.98085975646973
20001,2000-Q1,8,Chihuahua,329.653507232666
20002,2000-Q2,8,Chihuahua,446.54826736450195
20003,2000-Q3,8,Chihuahua,224.53070831298828
20004,2000-Q4,8,Chihuahua,386.6323051452637
20011,2001-Q1,8,Chihuahua,182.27662467956543
20012,2001-Q2,8,Chihuahua,187.38713836669922
20013,2001-Q3,8,Chihuahua,407.42048931121826
20014,2001-Q4,8,Chihuahua,299.36439037323
20021,2002-Q1,8,Chihuahua,272.30443572998047
20022,2002-Q2,8,Chihuahua,398.6708393096924
20023,2002-Q3,8,Chihuahua,401.94728088378906
20024,2002-Q4,8,Chihuahua,289.7533721923828
20031,2003-Q1,8,Chihuahua,275.9152412414551
20032,2003-Q2,8,Chihuahua,385.17755460739136
20033,2003-Q3,8,Chihuahua,202.88862866163254
20034,2003-Q4,8,Chihuahua,256.0400273799896
20041,2004-Q1,8,Chihuahua,371.05333709716797
20042,2004-Q2,8,Chihuahua,281.3259735107422
20043,2004-Q3,8,Chihuahua,319.70859241485596
20044,2004-Q4,8,Chihuahua,487.45104789733887
20051,2005-Q1,8,Chihuahua,355.0370559692383
20052,2005-Q2,8,Chihuahua,376.70641899108887
20053,2005-Q3,8,Chihuahua,495.1151193380356
20054,2005-Q4,8,Chihuahua,465.1551637649536
20061,2006-Q1,8,Chihuahua,480.11287689208984
20062,2006-Q2,8,Chihuahua,574.8666496276855
20063,2006-Q3,8,Chihuahua,322.5199730396271
20064,2006-Q4,8,Chihuahua,571.3185598254204
20071,2007-Q1,8,Chihuahua,617.1520156860352
20072,2007-Q2,8,Chihuahua,306.08165311813354
20073,2007-Q3,8,Chihuahua,695.1983642578125
20074,2007-Q4,8,Chihuahua,648.7276229858398
20081,2008-Q1,8,Chihuahua,470.3854446411133
20082,2008-Q2,8,Chihuahua,800.1253395080566
20083,2008-Q3,8,Chihuahua,448.07923698425293
20084,2008-Q4,8,Chihuahua,906.6430792808533
20091,2009-Q1,8,Chihuahua,576.423303604126
20092,2009-Q2,8,Chihuahua,272.6979160308838
20093,2009-Q3,8,Chihuahua,211.2658257484436
20094,2009-Q4,8,Chihuahua,364.3238903284073
20101,2010-Q1,8,Chihuahua,505.3711853027344
20102,2010-Q2,8,Chihuahua,475.59536361694336
20103,2010-Q3,8,Chihuahua,312.77132654190063
20104,2010-Q4,8,Chihuahua,554.0426559448242
20111,2011-Q1,8,Chihuahua,457.2813558578491
20112,2011-Q2,8,Chihuahua,297.6107406616211
20113,2011-Q3,8,Chihuahua,233.34636306762695
20114,2011-Q4,8,Chihuahua,229.87354373931885
20121,2012-Q1,8,Chihuahua,553.0693893432617
20122,2012-Q2,8,Chihuahua,287.56250500679016
20123,2012-Q3,8,Chihuahua,270.97285556793213
20124,2012-Q4,8,Chihuahua,75.28970336914062
20131,2013-Q1,8,Chihuahua,841.5345525741577
20132,2013-Q2,8,Chihuahua,667.1317596435547
20133,2013-Q3,8,Chihuahua,-39.196078300476074
20134,2013-Q4,8,Chihuahua,841.9797210693359
20141,2014-Q1,8,Chihuahua,784.8520660400391
20142,2014-Q2,8,Chihuahua,505.5125045776367
20143,2014-Q3,8,Chihuahua,307.10589599609375
20144,2014-Q4,8,Chihuahua,339.10926628112793
20151,2015-Q1,8,Chihuahua,386.9950942993164
20152,2015-Q2,8,Chihuahua,458.7789611816406
20153,2015-Q3,8,Chihuahua,1136.1076183319092
20154,2015-Q4,8,Chihuahua,542.6353874206543
20161,2016-Q1,8,Chihuahua,462.64637756347656
20162,2016-Q2,8,Chihuahua,409.4049606323242
20163,2016-Q3,8,Chihuahua,462.3141098022461
20164,2016-Q4,8,Chihuahua,651.6998901367188
20171,2017-Q1,8,Chihuahua,605.7557106018066
20172,2017-Q2,8,Chihuahua,496.6183662414551
20173,2017-Q3,8,Chihuahua,491.8556823730469
20174,2017-Q4,8,Chihuahua,231.08189010620117
20181,2018-Q1,8,Chihuahua,556.3052749633789
20182,2018-Q2,8,Chihuahua,292.8879089355469
20183,2018-Q3,8,Chihuahua,253.3079071044922
20184,2018-Q4,8,Chihuahua,139.44353103637695
20191,2019-Q1,8,Chihuahua,575.4454307556152
20192,2019-Q2,8,Chihuahua,240.67999649047852
20193,2019-Q3,8,Chihuahua,340.2148666381836
20194,2019-Q4,8,Chihuahua,250.65376472473145
20201,2020-Q1,8,Chihuahua,357.8147659301758
20202,2020-Q2,8,Chihuahua,217.77191162109375
20203,2020-Q3,8,Chihuahua,-70.91704082489014
20204,2020-Q4,8,Chihuahua,136.39374542236328
20211,2021-Q1,8,Chihuahua,761.1748123168945
20212,2021-Q2,8,Chihuahua,552.3749313354492
20213,2021-Q3,8,Chihuahua,114.76576137542725
20214,2021-Q4,8,Chihuahua,479.37858963012695
20221,2022-Q1,8,Chihuahua,865.5232696533203
20222,2022-Q2,8,Chihuahua,361.0587406158447
20223,2022-Q3,8,Chihuahua,482.0679714679718
20224,2022-Q4,8,Chihuahua,159.95856618881226
20231,2023-Q1,8,Chihuahua,867.9559154510498
20232,2023-Q2,8,Chihuahua,292.3275032043457
20233,2023-Q3,8,Chihuahua,431.1867027282715
20234,2023-Q4,8,Chihuahua,391.18773651123047
20241,2024-Q1,8,Chihuahua,883.0757141113281
20242,2024-Q2,8,Chihuahua,152.41534531116486
20243,2024-Q3,8,Chihuahua,191.885986328125
20244,2024-Q4,8,Chihuahua,269.34864807128906
19991,1999-Q1,9,Ciudad de México,700.1543273925781
19992,1999-Q2,9,Ciudad de México,1171.7007751464844
19993,1999-Q3,9,Ciudad de México,885.492073059082
19994,1999-Q4,9,Ciudad de México,883.1258544921875
20001,2000-Q1,9,Ciudad de México,1021.7385101318359
20002,2000-Q2,9,Ciudad de México,2360.5397338867188
20003,2000-Q3,9,Ciudad de México,866.5877685546875
20004,2000-Q4,9,Ciudad de México,1062.4841537475586
20011,2001-Q1,9,Ciudad de México,785.4001631736755
20012,2001-Q2,9,Ciudad de México,1590.756362915039
20013,2001-Q3,9,Ciudad de México,7277.264221191406
20014,2001-Q4,9,Ciudad de México,566.0332260131836
20021,2002-Q1,9,Ciudad de México,1497.2468719482422
20022,2002-Q2,9,Ciudad de México,2109.5833740234375
20023,2002-Q3,9,Ciudad de México,781.1423072814941
20024,2002-Q4,9,Ciudad de México,2116.4370040893555
20031,2003-Q1,9,Ciudad de México,1071.7702026367188
20032,2003-Q2,9,Ciudad de México,1046.5654602050781
20033,2003-Q3,9,Ciudad de México,118.89913845062256
20034,2003-Q4,9,Ciudad de México,1284.1175136566162
20041,2004-Q1,9,Ciudad de México,2526.8365173339844
20042,2004-Q2,9,Ciudad de México,799.3292083740234
20043,2004-Q3,9,Ciudad de México,351.3589286804199
20044,2004-Q4,9,Ciudad de México,1895.5236101150513
20051,2005-Q1,9,Ciudad de México,1695.3845825195312
20052,2005-Q2,9,Ciudad de México,1624.1112976074219
20053,2005-Q3,9,Ciudad de México,963.6903610229492
20054,2005-Q4,9,Ciudad de México,1701.1081848144531
20061,2006-Q1,9,Ciudad de México,3007.246307373047
20062,2006-Q2,9,Ciudad de México,1595.6666259765625
20063,2006-Q3,9,Ciudad de México,255.10090255737305
20064,2006-Q4,9,Ciudad de México,813.116584777832
20071,2007-Q1,9,Ciudad de México,3284.294708251953
20072,2007-Q2,9,Ciudad de México,925.5270080566406
20073,2007-Q3,9,Ciudad de México,993.7256164550781
20074,2007-Q4,9,Ciudad de México,1727.9954013824463
20081,2008-Q1,9,Ciudad de México,2731.048671722412
20082,2008-Q2,9,Ciudad de México,2188.818893432617
20083,2008-Q3,9,Ciudad de México,421.6784553527832
20084,2008-Q4,9,Ciudad de México,2382.519411087036
20091,2009-Q1,9,Ciudad de México,1251.8916015625
20092,2009-Q2,9,Ciudad de México,2266.1646118164062
20093,2009-Q3,9,Ciudad de México,569.4289665222168
20094,2009-Q4,9,Ciudad de México,1167.1587524414062
20101,2010-Q1,9,Ciudad de México,1742.0539627075195
20102,2010-Q2,9,Ciudad de México,820.1236190795898
20103,2010-Q3,9,Ciudad de México,841.4389610290527
20104,2010-Q4,9,Ciudad de México,660.9474868774414
20111,2011-Q1,9,Ciudad de México,2361.460479736328
20112,2011-Q2,9,Ciudad de México,1805.9752922058105
20113,2011-Q3,9,Ciudad de México,1327.0980377197266
20114,2011-Q4,9,Ciudad de México,2013.0626525878906
20121,2012-Q1,9,Ciudad de México,842.2959594726562
20122,2012-Q2,9,Ciudad de México,1185.441421508789
20123,2012-Q3,9,Ciudad de México,894.3257446289062
20124,2012-Q4,9,Ciudad de México,-1584.5999450683594
20131,2013-Q1,9,Ciudad de México,1567.1088485717773
20132,2013-Q2,9,Ciudad de México,2460.0160522460938
20133,2013-Q3,9,Ciudad de México,387.7607421875
20134,2013-Q4,9,Ciudad de México,1420.5657958984375
20141,2014-Q1,9,Ciudad de México,3316.4525604248047
20142,2014-Q2,9,Ciudad de México,399.65989685058594
20143,2014-Q3,9,Ciudad de México,782.6908416748047
20144,2014-Q4,9,Ciudad de México,1627.9781951904297
20151,2015-Q1,9,Ciudad de México,2956.439464569092
20152,2015-Q2,9,Ciudad de México,1336.5760040283203
20153,2015-Q3,9,Ciudad de México,816.2748260498047
20154,2015-Q4,9,Ciudad de México,799.8684387207031
20161,2016-Q1,9,Ciudad de México,3348.5405883789062
20162,2016-Q2,9,Ciudad de México,1326.6953430175781
20163,2016-Q3,9,Ciudad de México,942.9951019287109
20164,2016-Q4,9,Ciudad de México,1131.91996383667
20171,2017-Q1,9,Ciudad de México,2757.1777420043945
20172,2017-Q2,9,Ciudad de México,1090.6532592773438
20173,2017-Q3,9,Ciudad de México,807.9670562744141
20174,2017-Q4,9,Ciudad de México,450.57012939453125
20181,2018-Q1,9,Ciudad de México,2671.7786254882812
20182,2018-Q2,9,Ciudad de México,1850.8876342773438
20183,2018-Q3,9,Ciudad de México,247.67208099365234
20184,2018-Q4,9,Ciudad de México,1066.5609283447266
20191,2019-Q1,9,Ciudad de México,3382.07177734375
20192,2019-Q2,9,Ciudad de México,2097.6173706054688
20193,2019-Q3,9,Ciudad de México,1979.603500366211
20194,2019-Q4,9,Ciudad de México,1318.6116409301758
20201,2020-Q1,9,Ciudad de México,4701.083648681641
20202,2020-Q2,9,Ciudad de México,686.1923980712891
20203,2020-Q3,9,Ciudad de México,855.1579132080078
20204,2020-Q4,9,Ciudad de México,751.4282073974609
20211,2021-Q1,9,Ciudad de México,3217.4717407226562
20212,2021-Q2,9,Ciudad de México,942.5727081298828
20213,2021-Q3,9,Ciudad de México,916.5935668945312
20214,2021-Q4,9,Ciudad de México,2087.3494606018066
20221,2022-Q1,9,Ciudad de México,8701.31640625
20222,2022-Q2,9,Ciudad de México,1260.5554161071777
20223,2022-Q3,9,Ciudad de México,859.4905548095703
20224,2022-Q4,9,Ciudad de México,284.2420063018799
20231,2023-Q1,9,Ciudad de México,8688.947265625
20232,2023-Q2,9,Ciudad de México,1781.318603515625
20233,2023-Q3,9,Ciudad de México,1102.8435668945312
20234,2023-Q4,9,Ciudad de México,-296.62147665023804
20241,2024-Q1,9,Ciudad de México,13805.499536514282
20242,2024-Q2,9,Ciudad de México,1150.3058967590332
20243,2024-Q3,9,Ciudad de México,-41.48497009277344
20244,2024-Q4,9,Ciudad de México,-487.7878723144531
19991,1999-Q1,10,Durango,12.96452784538269
19992,1999-Q2,10,Durango,11.057277917861938
19993,1999-Q3,10,Durango,54.34911260008812
19994,1999-Q4,10,Durango,87.69407618045807
20001,2000-Q1,10,Durango,59.28754562139511
20002,2000-Q2,10,Durango,11.839077949523926
20003,2000-Q3,10,Durango,23.733757257461548
20004,2000-Q4,10,Durango,36.75475478172302
20011,2001-Q1,10,Durango,29.571895837783813
20012,2001-Q2,10,Durango,107.85486626625061
20013,2001-Q3,10,Durango,95.7754852771759
20014,2001-Q4,10,Durango,55.65320658683777
20021,2002-Q1,10,Durango,17.71214771270752
20022,2002-Q2,10,Durango,32.52337288856506
20023,2002-Q3,10,Durango,43.226444363594055
20024,2002-Q4,10,Durango,79.0014820098877
20031,2003-Q1,10,Durango,43.01114368438721
20032,2003-Q2,10,Durango,15.782136082649231
20033,2003-Q3,10,Durango,160.2912721633911
20034,2003-Q4,10,Durango,87.32362970709801
20041,2004-Q1,10,Durango,61.56227684020996
20042,2004-Q2,10,Durango,9.9498011469841
20043,2004-Q3,10,Durango,24.80267858505249
20044,2004-Q4,10,Durango,-178.77296233177185
20051,2005-Q1,10,Durango,54.679680824279785
20052,2005-Q2,10,Durango,13.846335887908936
20053,2005-Q3,10,Durango,2.6776459217071533
20054,2005-Q4,10,Durango,5.150932937860489
20061,2006-Q1,10,Durango,28.62156581878662
20062,2006-Q2,10,Durango,-48.43489742279053
20063,2006-Q3,10,Durango,-3.09883314371109
20064,2006-Q4,10,Durango,33.9555629491806
20071,2007-Q1,10,Durango,56.231210708618164
20072,2007-Q2,10,Durango,20.041603565216064
20073,2007-Q3,10,Durango,154.9065556526184
20074,2007-Q4,10,Durango,190.43823474645615
20081,2008-Q1,10,Durango,71.17046844959259
20082,2008-Q2,10,Durango,120.15828227996826
20083,2008-Q3,10,Durango,122.31696662306786
20084,2008-Q4,10,Durango,174.48636749386787
20091,2009-Q1,10,Durango,25.277679681777954
20092,2009-Q2,10,Durango,39.665061950683594
20093,2009-Q3,10,Durango,49.749401569366455
20094,2009-Q4,10,Durango,12.67668642103672
20101,2010-Q1,10,Durango,53.15460395812988
20102,2010-Q2,10,Durango,53.842684745788574
20103,2010-Q3,10,Durango,176.6264328956604
20104,2010-Q4,10,Durango,130.44004440307617
20111,2011-Q1,10,Durango,137.39630508422852
20112,2011-Q2,10,Durango,73.39680099487305
20113,2011-Q3,10,Durango,6.597209930419922
20114,2011-Q4,10,Durango,11.228965759277344
20121,2012-Q1,10,Durango,88.59165287017822
20122,2012-Q2,10,Durango,14.897620677947998
20123,2012-Q3,10,Durango,58.38702154159546
20124,2012-Q4,10,Durango,106.51252269744873
20131,2013-Q1,10,Durango,57.57408046722412
20132,2013-Q2,10,Durango,116.51398086547852
20133,2013-Q3,10,Durango,28.426854610443115
20134,2013-Q4,10,Durango,279.97189140319824
20141,2014-Q1,10,Durango,112.07596492767334
20142,2014-Q2,10,Durango,-17.79857063293457
20143,2014-Q3,10,Durango,39.8207893371582
20144,2014-Q4,10,Durango,21.785444974899292
20151,2015-Q1,10,Durango,59.168620347976685
20152,2015-Q2,10,Durango,47.59065628051758
20153,2015-Q3,10,Durango,109.49708366394043
20154,2015-Q4,10,Durango,14.842596054077148
20161,2016-Q1,10,Durango,69.97820782661438
20162,2016-Q2,10,Durango,123.79654502868652
20163,2016-Q3,10,Durango,21.8448543548584
20164,2016-Q4,10,Durango,60.316755294799805
20171,2017-Q1,10,Durango,30.06865882873535
20172,2017-Q2,10,Durango,21.16996431350708
20173,2017-Q3,10,Durango,29.64610195159912
20174,2017-Q4,10,Durango,50.228464126586914
20181,2018-Q1,10,Durango,143.23581862449646
20182,2018-Q2,10,Durango,204.43485832214355
20183,2018-Q3,10,Durango,-21.16899085044861
20184,2018-Q4,10,Durango,64.55858814716339
20191,2019-Q1,10,Durango,92.32211756706238
20192,2019-Q2,10,Durango,32.434688568115234
20193,2019-Q3,10,Durango,76.99231338500977
20194,2019-Q4,10,Durango,-23.21864414215088
20201,2020-Q1,10,Durango,363.84039306640625
20202,2020-Q2,10,Durango,192.95292615890503
20203,2020-Q3,10,Durango,204.94878005981445
20204,2020-Q4,10,Durango,-265.2003993988037
20211,2021-Q1,10,Durango,455.0742623806
20212,2021-Q2,10,Durango,107.06546038389206
20213,2021-Q3,10,Durango,-87.72015476226807
20214,2021-Q4,10,Durango,-12.583182096481323
20221,2022-Q1,10,Durango,223.30607151985168
20222,2022-Q2,10,Durango,-328.79809284210205
20223,2022-Q3,10,Durango,55.27903366088867
20224,2022-Q4,10,Durango,164.80198574066162
20231,2023-Q1,10,Durango,320.74478101730347
